,Article_ID,Date,wordCount,Source
11107,69G0-1TK1-DY7V-G01Y-00000-00,23 October 2023,994,CNN Wire
11108,69VM-FMN1-JBG3-62T4-00000-00,12 December 2023,1048,The New York Times
11109,6B38-0YY1-JBG3-61X4-00000-00,12 January 2024,426,The New York Times
11110,6BH3-CDS1-DXY4-X44Y-00000-00,08 March 2024,1524,The New York Times
11111,6B7H-5PN1-DXY4-X01M-00000-00,01 February 2024,354,The New York Times
11112,6BVH-W8V1-F03R-N26P-00000-00,21 April 2024,1459,Al Jazeera English
11113,6C3C-4931-F03R-N0BW-00000-00,23 May 2024,1041,Al Jazeera English
11114,6CJS-YMX1-JCMN-Y0MC-00000-00,25 July 2024,1381,Al Jazeera English
11115,6CKM-V4J1-JCMN-Y4K0-00000-00,29 July 2024,1621,Al Jazeera English
11116,6BK8-7471-F03R-N04T-00000-00,28 January 2024,1282,Al Jazeera English
11117,69C4-7K81-JBSS-S06R-00000-00,10 October 2023,1007,CNN Wire
11118,6BVR-YG91-JBG3-603Y-00000-00,22 April 2024,419,The New York Times
11119,6CWX-RBY1-DXY4-X0DD-00000-00,06 September 2024,444,The New York Times
11120,6B70-92G1-JCMN-Y0M1-00000-00,30 January 2024,1415,Al Jazeera English
11121,6D2F-J621-DXY4-X24H-00000-00,27 September 2024,1137,The New York Times
11122,6C1D-8X91-DXY4-X002-00000-00,14 May 2024,1936,The New York Times
11123,69C0-9TF1-JBSS-S04W-00000-00,09 October 2023,439,CNN Wire
11124,6BKF-PVR1-JBG3-64HX-00000-00,19 March 2024,1497,The New York Times
11125,6BB5-7761-DXY4-X036-00000-00,13 February 2024,951,The New York Times
11126,69CB-W8F1-JBG3-60RG-00000-00,11 October 2023,1926,The New York Times
11127,69D0-M361-JBG3-61GD-00000-00,14 October 2023,899,The New York Times
11128,69HN-8KJ1-JBG3-61RP-00000-00,31 October 2023,1210,The New York Times
11129,69HT-S791-DXY4-X13D-00000-00,01 November 2023,1510,The New York Times
11130,69C5-3P41-DXY4-X10Y-00000-00,10 October 2023,834,The New York Times
11131,69S7-P3P1-JCMN-Y308-00000-00,01 December 2023,1120,Al Jazeera English
11132,69S7-FXP1-DY7V-G009-00000-00,01 December 2023,1434,CNN Wire
11133,69G5-9HN1-JBSS-S2N3-00000-00,24 October 2023,693,CNN Wire
11134,69P3-PV21-JBSS-S01B-00000-00,18 November 2023,1220,CNN Wire
11135,69D1-JH11-JBSS-S0B7-00000-00,14 October 2023,2043,CNN Wire
11136,6CKD-V6X1-DY7V-G43T-00000-00,28 July 2024,706,CNN Wire
11137,69N7-B921-JBG3-6296-00000-00,17 November 2023,911,The New York Times
11138,6BTM-W541-JBG3-60P6-00000-00,17 April 2024,1244,The New York Times
11139,6C76-9R41-DXY4-X31C-00000-00,10 June 2024,1186,The New York Times
11140,69H7-TS61-JBG3-650J-00000-00,29 October 2023,1876,The New York Times
11141,69PY-XVF1-JBG3-619N-00000-00,25 November 2023,709,The New York Times
11142,69ND-0S71-JBG3-62KF-00000-00,17 November 2023,569,The New York Times
11143,6BCX-8921-JBG3-62CC-00000-00,21 February 2024,545,The New York Times
11144,6BGH-JYP1-F03R-N4PN-00000-00,05 March 2024,1085,Al Jazeera English
11145,Batch 01 - BBC  - 1933,31 July 2024,1229,BBC
11146,69TY-5401-DXY4-X09N-00000-00,09 December 2023,877,The New York Times
11147,69G4-0SY1-DXY4-X0MV-00000-00,24 October 2023,421,The New York Times
11148,6D3J-5XB1-DXY4-X2NT-00000-00,02 October 2024,945,The New York Times
11149,6BFV-PFH1-JBG3-62C0-00000-00,02 March 2024,894,The New York Times
11150,6CM7-4CJ1-JBG3-602M-00000-00,01 August 2024,1233,The New York Times
11151,6CDG-KXB1-DY7V-G019-00000-00,05 July 2024,1044,CNN Wire
11152,6BXP-4VG1-DXY4-X3F0-00000-00,01 May 2024,421,The New York Times
11153,69J3-NBN1-DXY4-X1Y0-00000-00,02 November 2023,2371,The New York Times
11154,69J4-4041-JBG3-64FH-00000-00,02 November 2023,1497,The New York Times
11155,6D0H-BG91-F03R-N0NM-00000-00,18 September 2024,955,Al Jazeera English
11156,69RM-W3J1-JBG3-60FM-00000-00,28 November 2023,1011,The New York Times
11157,6CF0-MRM1-DXY4-X2WG-00000-00,07 July 2024,652,The New York Times
11158,6C0S-GVY1-JBG3-6007-00000-00,11 May 2024,909,The New York Times
11159,6B83-NYR1-DXY4-X05Y-00000-00,04 February 2024,9727,The New York Times
11160,6C0S-XH31-DXY4-X01J-00000-00,11 May 2024,2476,The New York Times
11161,6B5R-GBW1-JBG3-602Y-00000-00,24 January 2024,2002,The New York Times
11162,6BMH-8MD1-DXY4-X00G-00000-00,24 March 2024,2069,The New York Times
11163,6D27-HVD1-DXY4-X09M-00000-00,26 September 2024,415,The New York Times
11164,69F3-DDS1-JBG3-60V2-00000-00,19 October 2023,2261,The New York Times
11165,69CJ-BKC1-JBG3-600K-00000-00,12 October 2023,1634,The New York Times
11166,6BMK-19R1-F03R-N10W-00000-00,24 March 2024,1259,Al Jazeera English
11167,6B5N-V9S1-DXY4-X04M-00000-00,23 January 2024,929,The New York Times
11168,6B67-9F01-DXY4-X03G-00000-00,26 January 2024,1210,The New York Times
11169,6D0P-BJ61-JBG3-63RY-00000-00,19 September 2024,1216,The New York Times
11170,6BP9-99P1-JBSS-S02Y-00000-00,01 April 2024,490,CNN Wire
11171,6D0G-2CT1-JBG3-61VY-00000-00,18 September 2024,1816,The New York Times
11172,6D4K-4N61-DXY4-X4VH-00000-00,07 October 2024,1642,The New York Times
11173,69W0-BMH1-JBG3-64N3-00000-00,14 December 2023,1120,The New York Times
11174,6CRF-BHT1-JBG3-64XW-00000-00,16 August 2024,470,The New York Times
11175,69CM-MY81-JBG3-6040-00000-00,12 October 2023,1162,The New York Times
11176,69DM-6N01-DXY4-X0N1-00000-00,17 October 2023,1177,The New York Times
11177,69D6-RWJ1-JBG3-61S5-00000-00,15 October 2023,1243,The New York Times
11178,6C7F-JM61-DXY4-X3KR-00000-00,11 June 2024,915,The New York Times
11179,6CB9-DM71-JBG3-606P-00000-00,24 June 2024,1237,The New York Times
11180,69YJ-M1K1-DXY4-X1FP-00000-00,26 December 2023,1344,The New York Times
11181,69MJ-WX21-JBG3-63KW-00000-00,14 November 2023,1810,The New York Times
11182,6CTD-BY81-F03R-N010-00000-00,25 August 2024,1146,Al Jazeera English
11183,6B3D-4D11-DXY4-X18P-00000-00,13 January 2024,1195,The New York Times
11184,6B18-B7N1-DXY4-X2T0-00000-00,03 January 2024,1854,The New York Times
11185,6BSK-82N1-JBG3-60VJ-00000-00,12 April 2024,1915,The New York Times
11186,6BGM-M7R1-DXY4-X1TC-00000-00,05 March 2024,875,The New York Times
11187,6BC9-J101-DXY4-X024-00000-00,19 February 2024,1038,The New York Times
11188,6BYS-1XP1-JBG3-600S-00000-00,06 May 2024,1166,The New York Times
11189,6BFM-WV01-DY7V-G0YW-00000-00,01 March 2024,1036,CNN Wire
11190,69P2-9TH1-JBSS-S0NH-00000-00,24 October 2023,945,CNN Wire
11191,6C57-FKM1-DXY4-X38X-00000-00,01 June 2024,454,The New York Times
11192,6BFV-1251-JBG3-61S8-00000-00,02 March 2024,538,The New York Times
11193,6CMN-BK81-JBG3-6027-00000-00,03 August 2024,528,The New York Times
11194,6B7V-TVN1-JBG3-60PB-00000-00,03 February 2024,466,The New York Times
11195,6BY8-0S51-DXY4-X092-00000-00,04 May 2024,499,The New York Times
11196,69JF-B551-JBG3-61T5-00000-00,04 November 2023,505,The New York Times
11197,6BR8-S261-JBG3-60NP-00000-00,06 April 2024,434,The New York Times
11198,6B1W-NT21-DXY4-X025-00000-00,06 January 2024,403,The New York Times
11199,6CXS-8JR1-JBG3-64PM-00000-00,07 September 2024,444,The New York Times
11200,69TX-FPF1-DXY4-X4Y3-00000-00,09 December 2023,455,The New York Times
11201,6BH9-T721-JBG3-63YS-00000-00,09 March 2024,466,The New York Times
11202,6C0R-R2C1-DXY4-X02J-00000-00,11 May 2024,479,The New York Times
11203,69KY-89N1-DXY4-X4CV-00000-00,11 November 2023,455,The New York Times
11204,6BSS-MDD1-JBG3-602K-00000-00,13 April 2024,517,The New York Times
11205,69CY-XJN1-JBG3-60WP-00000-00,14 October 2023,411,The New York Times
11206,6C86-SP71-JBG3-60PH-00000-00,15 June 2024,538,The New York Times
11207,6BJT-BCY1-JBG3-61BF-00000-00,16 March 2024,467,The New York Times
11208,6BBV-D7X1-DXY4-X02W-00000-00,17 February 2024,503,The New York Times
11209,6C27-HGY1-JBG3-6102-00000-00,18 May 2024,461,The New York Times
11210,69NF-2RC1-DXY4-X1JB-00000-00,18 November 2023,479,The New York Times
11211,6BV9-KV11-DXY4-X0W2-00000-00,20 April 2024,476,The New York Times
11212,6B4W-72C1-DXY4-X02H-00000-00,20 January 2024,532,The New York Times
11213,69FF-PVK1-DXY4-X0YH-00000-00,21 October 2023,358,The New York Times
11214,69XX-2991-JBG3-61N3-00000-00,23 December 2023,496,The New York Times
11215,6C3R-CT51-JBG3-612N-00000-00,25 May 2024,478,The New York Times
11216,6BWS-9N51-DXY4-X02B-00000-00,27 April 2024,490,The New York Times
11217,6B6C-2VF1-JBG3-6026-00000-00,27 January 2024,466,The New York Times
11218,6CC6-FYT1-DXY4-X1R8-00000-00,29 June 2024,582,The New York Times
11219,6B0C-VBK1-DXY4-X4JG-00000-00,30 December 2023,442,The New York Times
11220,6CVM-FGY1-JBG3-6021-00000-00,31 August 2024,438,The New York Times
11221,6B3N-D9W1-DXY4-X01N-00000-00,14 January 2024,1610,The New York Times
11222,6CRN-9J31-JBG3-6051-00000-00,17 August 2024,1600,The New York Times
11223,69P2-HJW1-DY7V-G36D-00000-00,04 November 2023,1777,CNN Wire
11224,69M6-3NB1-JBG3-631J-00000-00,12 November 2023,1834,The New York Times
11225,6CKD-DDM1-JBG3-636B-00000-00,28 July 2024,406,The New York Times
11226,6CJB-D6V1-DY7V-G2YV-00000-00,23 July 2024,1080,CNN Wire
11227,6CP7-0KX1-DXY4-X3SG-00000-00,10 August 2024,1430,The New York Times
11228,69PY-JD51-JBG3-618X-00000-00,25 November 2023,1822,The New York Times
11229,6CYN-5061-JBG3-6342-00000-00,14 September 2024,1717,The New York Times
11230,6D0J-0091-JC85-N180-00000-00,19 September 2024,1743,The New York Times
11231,6BH4-6D91-DXY4-X46C-00000-00,08 March 2024,1306,The New York Times
11232,6C9K-3VP1-JBG3-6022-00000-00,21 June 2024,1704,The New York Times
11233,6C73-SGX1-DXY4-X2TH-00000-00,09 June 2024,1770,The New York Times
11234,69GB-00G1-JBG3-617W-00000-00,25 October 2023,1489,The New York Times
11235,6BJ7-D4F1-DXY4-X01C-00000-00,13 March 2024,882,The New York Times
11236,69G6-9471-DXY4-X05B-00000-00,24 October 2023,928,The New York Times
11237,Batch 01 - BBC  - 1248,02 December 2023,578,BBC
11238,6BD3-YDN1-DXY4-X0H1-00000-00,23 February 2024,1151,The New York Times
11239,6BVG-29W1-JBSS-S004-00000-00,21 April 2024,1162,CNN Wire
11240,69CS-9SD1-DXY4-X013-00000-00,13 October 2023,1205,The New York Times
11241,69MT-HDS1-DXY4-X2VY-00000-00,15 November 2023,543,The New York Times
11242,6CX4-PD51-DXY4-X1FG-00000-00,07 September 2024,1675,The New York Times
11243,6CY8-4SF1-JC85-N006-00000-00,13 September 2024,1634,The New York Times
11244,6BT1-G6S1-DXY4-X081-00000-00,14 April 2024,736,The New York Times
11245,6CXC-6471-DXY4-X1SJ-00000-00,08 September 2024,1602,The New York Times
11246,6B8W-HM11-DXY4-X050-00000-00,07 February 2024,1260,The New York Times
11247,69J8-8P51-DXY4-X27T-00000-00,03 November 2023,1018,The New York Times
11248,6C7F-8F31-JBG3-610T-00000-00,11 June 2024,1289,The New York Times
11249,6CCD-W7M1-JBG3-6019-00000-00,30 June 2024,997,The New York Times
11250,6CBC-WPD1-JBG3-6002-00000-00,25 June 2024,2594,The New York Times
11251,69GV-35K1-JBG3-6400-00000-00,27 October 2023,1276,The New York Times
11252,69P9-9R01-DXY4-X0RV-00000-00,22 November 2023,1357,The New York Times
11253,6CJK-MMC1-JCMN-Y1KR-00000-00,24 July 2024,1411,Al Jazeera English
11254,6C10-NCY1-DXY4-X02R-00000-00,12 May 2024,1652,The New York Times
11255,6CCX-BFF1-DXY4-X07J-00000-00,02 July 2024,1285,The New York Times
11256,69MY-VRT1-JBG3-61N5-00000-00,15 November 2023,998,The New York Times
11257,69WF-3VC1-JBG3-625P-00000-00,16 December 2023,1452,The New York Times
11258,69DC-X5P1-JBG3-638Y-00000-00,16 October 2023,1447,The New York Times
11259,6B6W-9801-DY7V-G002-00000-00,29 January 2024,1603,CNN Wire
11260,6B37-72B1-JBG3-61S6-00000-00,12 January 2024,1647,The New York Times
11261,69KJ-WKJ1-JBG3-61KC-00000-00,09 November 2023,1170,The New York Times
11262,6BB8-YN81-JBG3-6032-00000-00,14 February 2024,1305,The New York Times
11263,69BX-F0F1-JBG3-61B7-00000-00,09 October 2023,1767,The New York Times
11264,69KG-DP61-JBG3-60NK-00000-00,08 November 2023,484,The New York Times
11265,69P8-GRS1-DXY4-X01D-00000-00,22 November 2023,3898,The New York Times
11266,69CJ-5XW1-DXY4-X11Y-00000-00,12 October 2023,1499,The New York Times
11267,6B95-17X1-JBG3-6001-00000-00,09 February 2024,4298,The New York Times
11268,6D39-K7X1-JC85-N0MK-00000-00,02 October 2024,1304,The New York Times
11269,6D33-DKG1-DXY4-X0HN-00000-00,30 September 2024,1272,The New York Times
11270,69K9-G911-JBG3-608C-00000-00,08 November 2023,1339,The New York Times
11271,6CWX-Y011-DXY4-X0F6-00000-00,06 September 2024,1408,The New York Times
11272,6CXD-83X1-JC85-N189-00000-00,09 September 2024,1414,The New York Times
11273,69D6-RWJ1-JBG3-61S4-00000-00,15 October 2023,389,The New York Times
11274,6CD2-MC61-DXY4-X00P-00000-00,03 July 2024,838,The New York Times
11275,6B2P-7SF1-JBG3-6313-00000-00,09 January 2024,936,The New York Times
11276,69CV-5DG1-DXY4-X0BR-00000-00,13 October 2023,2768,The New York Times
11277,6B8T-6P01-DXY4-X04F-00000-00,07 February 2024,1306,The New York Times
11278,69F3-V111-DXY4-X02V-00000-00,19 October 2023,741,The New York Times
11279,69N7-FT01-DXY4-X12S-00000-00,17 November 2023,403,The New York Times
11280,6B8Y-9161-JBG3-602J-00000-00,08 February 2024,1860,The New York Times
11281,6CWB-0X31-JBG3-603S-00000-00,03 September 2024,1186,The New York Times
11282,6CBD-B4N1-DXY4-X07S-00000-00,25 June 2024,1430,The New York Times
11283,6CTW-1JM1-DXY4-X042-00000-00,27 August 2024,1232,The New York Times
11284,6CM2-04D1-DXY4-X0P0-00000-00,31 July 2024,1284,The New York Times
11285,6BVS-2WF1-DXY4-X3C6-00000-00,22 April 2024,2481,The New York Times
11286,69JY-DVH1-DXY4-X3X8-00000-00,06 November 2023,633,The New York Times
11287,6BH3-GVF1-JBG3-6233-00000-00,08 March 2024,1133,The New York Times
11288,69JY-YNN1-JBG3-64BY-00000-00,06 November 2023,598,The New York Times
11289,69DG-HKT1-JBG3-63MD-00000-00,16 October 2023,916,The New York Times
11290,6BWM-SSY1-DXY4-X022-00000-00,26 April 2024,2539,The New York Times
11291,6B4N-MC91-JBG3-600B-00000-00,19 January 2024,818,The New York Times
11292,6C83-7711-JBG3-6045-00000-00,14 June 2024,1255,The New York Times
11293,6BGB-D661-DXY4-X0NM-00000-00,04 March 2024,1263,The New York Times
11294,69XS-GK51-JBG3-61H7-00000-00,22 December 2023,1236,The New York Times
11295,6B7N-6Y11-JBG3-60NK-00000-00,02 February 2024,401,The New York Times
11296,6CXB-V351-JBG3-62RX-00000-00,08 September 2024,1102,The New York Times
11297,6CXS-8N41-JBG3-6053-00000-00,10 September 2024,1085,The New York Times
11298,6CM2-04D1-DXY4-X0NS-00000-00,31 July 2024,1541,The New York Times
11299,Batch 01 - BBC  - 1131,24 October 2023,1027,BBC
11300,69V5-FKF1-JBG3-60MR-00000-00,10 December 2023,1164,The New York Times
11301,6B3D-4D11-DXY4-X18H-00000-00,13 January 2024,1088,The New York Times
11302,6C6Y-VDN1-JBG3-6076-00000-00,09 June 2024,755,The New York Times
11303,69V5-9NP1-JBG3-6070-00000-00,10 December 2023,745,The New York Times
11304,6B3M-9661-DXY4-X034-00000-00,14 January 2024,720,The New York Times
11305,6B0M-PFY1-DXY4-X096-00000-00,31 December 2023,703,The New York Times
11306,6CM8-1NV1-DXY4-X0VK-00000-00,01 August 2024,1898,The New York Times
11307,6BM9-4YP1-DXY4-X017-00000-00,23 March 2024,1208,The New York Times
11308,6BDS-HFJ1-JBG3-61K3-00000-00,26 February 2024,406,The New York Times
11309,6B4X-4DN1-DXY4-X004-00000-00,20 January 2024,1736,The New York Times
11310,6C3K-T5P1-JBG3-60X0-00000-00,24 May 2024,1152,The New York Times
11311,6BCX-MJC1-DXY4-X01T-00000-00,22 February 2024,1446,The New York Times
11312,6B5S-RTR1-JBG3-6041-00000-00,24 January 2024,1155,The New York Times
11313,69M6-4J21-DXY4-X053-00000-00,12 November 2023,938,The New York Times
11314,6B12-VWT1-JBG3-63MX-00000-00,02 January 2024,1350,The New York Times
11315,69CB-CFN1-DXY4-X0S1-00000-00,11 October 2023,1131,The New York Times
11316,69J0-XH71-JBG3-62TM-00000-00,02 November 2023,1467,The New York Times
11317,69MC-K2G1-DXY4-X227-00000-00,13 November 2023,261,The New York Times
11318,6BP7-B541-DXY4-X0TR-00000-00,01 April 2024,1877,The New York Times
11319,6BB8-G241-JBG3-6012-00000-00,14 February 2024,1211,The New York Times
11320,69F4-7BN1-DXY4-X045-00000-00,19 October 2023,1330,The New York Times
11321,6CRH-9KG1-JBG3-600V-00000-00,16 August 2024,949,The New York Times
11322,6C7T-6PC1-DXY4-X109-00000-00,13 June 2024,1221,The New York Times
11323,6BNF-27C1-DXY4-X361-00000-00,28 March 2024,957,The New York Times
11324,6BNN-F1W1-JBG3-600X-00000-00,29 March 2024,1244,The New York Times
11325,69W2-S881-JBG3-64WD-00000-00,14 December 2023,1284,The New York Times
11326,69RW-6J21-JBG3-60B3-00000-00,29 November 2023,1312,The New York Times
11327,6B7R-89H1-JBG3-602X-00000-00,02 February 2024,1356,The New York Times
11328,6C06-BJK1-DXY4-X018-00000-00,08 May 2024,1196,The New York Times
11329,69XJ-JHM1-DXY4-X1BF-00000-00,21 December 2023,1229,The New York Times
11330,6BMS-XWD1-JBG3-6040-00000-00,25 March 2024,393,The New York Times
11331,6B1S-3921-JBG3-619P-00000-00,05 January 2024,1342,The New York Times
11332,6CYC-W471-JBG3-60NG-00000-00,13 September 2024,1322,The New York Times
11333,69W6-N0B1-JBG3-60DR-00000-00,15 December 2023,1211,The New York Times
11334,6BYY-G5G1-JBG3-601D-00000-00,07 May 2024,385,The New York Times
11335,69D6-RWJ1-JBG3-61SH-00000-00,15 October 2023,1003,The New York Times
11336,6B4R-6121-JBG3-602R-00000-00,19 January 2024,357,The New York Times
11337,6BD6-PC21-DXY4-X039-00000-00,23 February 2024,1349,The New York Times
11338,69W8-M501-JBG3-60S1-00000-00,15 December 2023,977,The New York Times
11339,6C2Y-78P1-JBG3-638G-00000-00,21 May 2024,1026,The New York Times
11340,69J3-SWF1-DXY4-X1YS-00000-00,02 November 2023,1336,The New York Times
11341,6B0N-RF31-JBG3-6226-00000-00,31 December 2023,3598,The New York Times
11342,69TS-36M1-DXY4-X4MX-00000-00,08 December 2023,751,The New York Times
11343,69VS-DNN1-DXY4-X355-00000-00,13 December 2023,497,The New York Times
11344,69WV-JH81-JBG3-63V2-00000-00,18 December 2023,293,The New York Times
11345,6BSK-4N01-DXY4-X0MC-00000-00,12 April 2024,622,The New York Times
11346,6BD6-6J71-JBG3-63MX-00000-00,23 February 2024,912,The New York Times
11347,69SY-4PM1-DXY4-X031-00000-00,04 December 2023,489,The New York Times
11348,69RD-Y031-JBG3-6024-00000-00,27 November 2023,394,The New York Times
11349,69FB-DBC1-DXY4-X050-00000-00,20 October 2023,580,The New York Times
11350,6BTX-BPK1-JBG3-6036-00000-00,18 April 2024,625,The New York Times
11351,69DX-CPG1-DXY4-X008-00000-00,18 October 2023,671,The New York Times
11352,6BN7-JT81-JBG3-600W-00000-00,27 March 2024,1327,The New York Times
11353,6BJF-11B1-DY7V-G015-00000-00,14 March 2024,580,CNN Wire
11354,Batch 01 - BBC  - 1874,01 November 2023,1077,BBC
11355,6CWB-SRX1-JCMN-Y0VK-00000-00,03 September 2024,1155,Al Jazeera English
11356,6BN0-FKT1-DY7V-G02W-00000-00,26 March 2024,1403,CNN Wire
11357,6B5S-15J1-JBSS-S00V-00000-00,24 January 2024,1879,CNN Wire
11358,6C05-PTR1-F03R-N05G-00000-00,08 May 2024,935,Al Jazeera English
11359,6CB6-1FC1-F03R-N066-00000-00,24 June 2024,1480,Al Jazeera English
11360,Batch 01 - BBC  - 500,28 April 2024,1589,BBC
11361,6D3Y-KCJ1-JBSS-S1DK-00000-00,04 October 2024,663,CNN Wire
11362,6CG5-G281-DY7V-G101-00000-00,13 July 2024,3453,CNN Wire
11363,6CV2-THX1-JCMN-Y0CP-00000-00,28 August 2024,926,Al Jazeera English
11364,69F8-GG71-DY7V-G01T-00000-00,20 October 2023,1049,CNN Wire
11365,6BHC-BW01-DY7V-G33G-00000-00,09 March 2024,1091,CNN Wire
11366,69DC-D9T1-JBSS-S0J2-00000-00,16 October 2023,1920,CNN Wire
11367,6CN5-28W1-JCMN-Y2MM-00000-00,05 August 2024,1446,Al Jazeera English
11368,6D3G-Y6H1-JCMN-Y1T4-00000-00,02 October 2024,846,Al Jazeera English
11369,69X4-CCT1-DY7V-G3FD-00000-00,19 December 2023,1021,CNN Wire
11370,6BMS-9N61-DXY4-X02J-00000-00,25 March 2024,1218,The New York Times
11371,6BYX-JV81-JBG3-61C4-00000-00,07 May 2024,1360,The New York Times
11372,6BTF-H3R1-DY7V-G012-00000-00,16 April 2024,1121,CNN Wire
11373,6C1V-1K81-JBG3-600W-00000-00,16 May 2024,14412,The New York Times
11374,6B8W-BYB1-DXY4-X04K-00000-00,07 February 2024,373,The New York Times
11375,6BW5-VR21-JBG3-601D-00000-00,24 April 2024,2134,The New York Times
11376,69CK-GR51-DXY4-X05G-00000-00,12 October 2023,1142,The New York Times
11377,69H0-6NB1-JBG3-64RM-00000-00,28 October 2023,890,The New York Times
11378,6C1W-K6V1-DXY4-X00R-00000-00,16 May 2024,2828,The New York Times
11379,69CT-NM31-JBG3-602W-00000-00,13 October 2023,1324,The New York Times
11380,6C35-C211-JBG3-64FF-00000-00,22 May 2024,1341,The New York Times
11381,6BGR-7JK1-DXY4-X2R7-00000-00,06 March 2024,418,The New York Times
11382,6D4H-0XG1-JBG3-64TT-00000-00,07 October 2024,3262,The New York Times
11383,69NG-4SY1-JBG3-63CP-00000-00,18 November 2023,2543,The New York Times
11384,6CSN-WV31-DXY4-X028-00000-00,21 August 2024,463,The New York Times
11385,6BKS-07Y1-JBG3-6023-00000-00,20 March 2024,1112,The New York Times
11386,69KH-P981-DXY4-X29D-00000-00,09 November 2023,2165,The New York Times
11387,6CSP-BFG1-DXY4-X049-00000-00,22 August 2024,1582,The New York Times
11388,69N7-FT01-DXY4-X12M-00000-00,17 November 2023,3659,The New York Times
11389,6BDS-HFJ1-JBG3-61JT-00000-00,26 February 2024,1797,The New York Times
11390,6BP7-B541-DXY4-X0V4-00000-00,01 April 2024,2438,The New York Times
11391,6B71-9D31-JBG3-600D-00000-00,30 January 2024,1437,The New York Times
11392,6BFM-D3F1-DXY4-X2NR-00000-00,01 March 2024,386,The New York Times
11393,6BM3-M951-DXY4-X1PD-00000-00,22 March 2024,1080,The New York Times
11394,6B1R-XMT1-JBG3-6184-00000-00,05 January 2024,339,The New York Times
11395,6CVC-F201-F03R-N0N9-00000-00,29 August 2024,1957,Al Jazeera English
11396,6BK7-R031-F03R-N0M2-00000-00,18 March 2024,1437,Al Jazeera English
11397,6B97-52H1-DXY4-X09T-00000-00,09 February 2024,1224,The New York Times
